id,name_short,name,name_long
356234,Ost. OOS zdrav.,Činnost ost. orgánů st.správy ve zdrav.-Příprava kriz.sit.,Činnost ostatních orgánů státní správy ve zdravotnictví-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
3569,Os.správa zdr.JN,Ostatní správa ve zdravotnictví JN,Ostatní správa ve zdravotnictví jinde nezařazená
356900,Os.správa zdr.JN,Ostatní správa ve zdravotnictví JN,Ostatní správa ve zdravotnictví jinde nezařazená
356930,Os.správa zdr.JN,Ostatní správa ve zdravotnictví JN-Zahr.rozvoj.spolup.,Ostatní správa ve zdravotnictví jinde nezařazená-Zahraniční rozvojová spolupráce
356931,Os.správa zdr.JN,Ostatní správa ve zdravotnictví JN-Prevence soc.a krim,Ostatní správa ve zdravotnictví jinde nezařazená-Program sociální prevence a prevence kriminality
356932,Os.správa zdr.JN,Ostatní správa ve zdravotnictví JN-Protidrog.politika,Ostatní správa ve zdravotnictví jinde nezařazená-Program protidrogové politiky
356933,Os.správa zdr.JN,Ostatní správa ve zdravotnictví JN-Integr.romské kom.,Ostatní správa ve zdravotnictví jinde nezařazená-Podpora projektů integrace příslušníků romské komunity
356934,Os.správa zdr.JN,Ostatní správa ve zdravotnictví JN-Příprava kriz.sit.,Ostatní správa ve zdravotnictví jinde nezařazená-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
358,VaV ve zdravotn.,Výzkum a vývoj ve zdravotnictví,Výzkum a vývoj ve zdravotnictví
3581,Org.výzk.a SVI,Organizace výzkumu a střediska vědeckých informací,Organizace výzkumu a střediska vědeckých informací
358100,Org.výzk.a SVI,Organizace výzkumu a střediska vědeckých informací,Organizace výzkumu a střediska vědeckých informací
358110,Org.výzk.a SVI,Org.výzkumu a střediska vědec.informací-Inst.podp.výzk.org.,Organizace výzkumu a střediska vědeckých informací-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            
358111,Org.výzk.a SVI,Org.výzkumu a střediska vědec.informací-Inst.podp.mezinár.,Organizace výzkumu a střediska vědeckých informací-Institucionální podpora na mezinárodní spolupráci ČR ve výzkumu a vývoji
358119,Org.výzk.a SVI,Org.výzkumu a střediska vědec.informací-Ostat.instit.podp.,Organizace výzkumu a střediska vědeckých informací-Ostatní institucionální (dopočet do PU)
358120,Org.výzk.a SVI,Org.výzkumu a střediska vědec.informací-Účel.podp.apl.VaVaI,"Organizace výzkumu a střediska vědeckých informací-Účelová podpora na programy aplikovaného výzkumu, vývoje a inovací"
358121,Org.výzk.a SVI,Org.výzkumu a střediska vědec.informací-Účel.podp.VŠ výzkum,Organizace výzkumu a střediska vědeckých informací-Účelová podpora na specifický vysokoškolský výzkum
358129,Org.výzk.a SVI,Org.výzkumu a střediska vědec.informací-Ostat.účel.podpora,Organizace výzkumu a střediska vědeckých informací-Ostatní účelová podpora (dopočet do PU)
3589,Ost.výzk.zdrav.,Ostatní výzkum a vývoj ve zdravotnictví,Ostatní výzkum a vývoj ve zdravotnictví
358900,Ost.výzk.zdrav.,Ostatní výzkum a vývoj ve zdravotnictví,Ostatní výzkum a vývoj ve zdravotnictví
358910,Ost.výzk.zdrav.,Ostatní výzkum a vývoj ve zdravotnictví-Inst.podp.výzk.org.,Ostatní výzkum a vývoj ve zdravotnictví-Institucionální podpora výzkumných organizací podle zhodnocení jimi dosažených výsledků            
358911,Ost.výzk.zdrav.,Ostatní výzkum a vývoj ve zdravotnictví-Inst.podp.mezinár.,Ostatní výzkum a vývoj ve zdravotnictví-Institucionální podpora na mezinárodní spolupráci ČR ve výzkumu a vývoji
358919,Ost.výzk.zdrav.,Ostatní výzkum a vývoj ve zdravotnictví-Ostat.instit.podp.,Ostatní výzkum a vývoj ve zdravotnictví-Ostatní institucionální (dopočet do PU)
358920,Ost.výzk.zdrav.,Ostatní výzkum a vývoj ve zdravotnictví-Účel.podp.apl.VaVaI,"Ostatní výzkum a vývoj ve zdravotnictví-Účelová podpora na programy aplikovaného výzkumu, vývoje a inovací"
358921,Ost.výzk.zdrav.,Ostatní výzkum a vývoj ve zdravotnictví-Účel.podp.VŠ výzkum,Ostatní výzkum a vývoj ve zdravotnictví-Účelová podpora na specifický vysokoškolský výzkum
358929,Ost.výzk.zdrav.,Ostatní výzkum a vývoj ve zdravotnictví-Ostat.účel.podpora,Ostatní výzkum a vývoj ve zdravotnictví-Ostatní účelová podpora (dopočet do PU)
359,Ost. činn. ve zdrav.,Ostatní činnost ve zdravotnictví,Ostatní činnost ve zdravotnictví
3591,Mez.spol. zdrav.,Mezinárodní spolupráce ve zdravotnictví,Mezinárodní spolupráce ve zdravotnictví
359100,Mez.spol. zdrav.,Mezinárodní spolupráce ve zdravotnictví,Mezinárodní spolupráce ve zdravotnictví
359130,Mez.spol. zdrav.,Mezinárodní spolupráce ve zdravotnictví-Zahr.rozvoj.spolup.,Mezinárodní spolupráce ve zdravotnictví-Zahraniční rozvojová spolupráce
359131,Mez.spol. zdrav.,Mezinárodní spolupráce ve zdravotnictví-Prevence soc.a krim,Mezinárodní spolupráce ve zdravotnictví-Program sociální prevence a prevence kriminality
359132,Mez.spol. zdrav.,Mezinárodní spolupráce ve zdravotnictví-Protidrog.politika,Mezinárodní spolupráce ve zdravotnictví-Program protidrogové politiky
359133,Mez.spol. zdrav.,Mezinárodní spolupráce ve zdravotnictví-Integr.romské kom.,Mezinárodní spolupráce ve zdravotnictví-Podpora projektů integrace příslušníků romské komunity
359134,Mez.spol. zdrav.,Mezinárodní spolupráce ve zdravotnictví-Příprava kriz.sit.,Mezinárodní spolupráce ve zdravotnictví-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
3592,Další vzd.zdrav.,Další vzdělávání pracovníků ve zdravotnictví,Další vzdělávání pracovníků ve zdravotnictví
359200,Další vzd.zdrav.,Další vzdělávání pracovníků ve zdravotnictví,Další vzdělávání pracovníků ve zdravotnictví
359230,Další vzd.zdrav.,Další vzdělávání pracovníků ve zdravot.-Zahr.rozvoj.spolup.,Další vzdělávání pracovníků ve zdravotnictví-Zahraniční rozvojová spolupráce
359231,Další vzd.zdrav.,Další vzdělávání pracovníků ve zdravot.-Prevence soc.a krim,Další vzdělávání pracovníků ve zdravotnictví-Program sociální prevence a prevence kriminality
359232,Další vzd.zdrav.,Další vzdělávání pracovníků ve zdravot.-Protidrog.politika,Další vzdělávání pracovníků ve zdravotnictví-Program protidrogové politiky
359233,Další vzd.zdrav.,Další vzdělávání pracovníků ve zdravot.-Integr.romské kom.,Další vzdělávání pracovníků ve zdravotnictví-Podpora projektů integrace příslušníků romské komunity
359234,Další vzd.zdrav.,Další vzdělávání pracovníků ve zdravot.-Příprava kriz.sit.,Další vzdělávání pracovníků ve zdravotnictví-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
3599,Ost.čin.zdrav.,Ostatní činnost ve zdravotnictví,Ostatní činnost ve zdravotnictví
359900,Ost.čin.zdrav.,Ostatní činnost ve zdravotnictví,Ostatní činnost ve zdravotnictví
359930,Ost.čin.zdrav.,Ostatní činnost ve zdravotnictví-Zahr.rozvoj.spolup.,Ostatní činnost ve zdravotnictví-Zahraniční rozvojová spolupráce
359931,Ost.čin.zdrav.,Ostatní činnost ve zdravotnictví-Prevence soc.a krim,Ostatní činnost ve zdravotnictví-Program sociální prevence a prevence kriminality
359932,Ost.čin.zdrav.,Ostatní činnost ve zdravotnictví-Protidrog.politika,Ostatní činnost ve zdravotnictví-Program protidrogové politiky
359933,Ost.čin.zdrav.,Ostatní činnost ve zdravotnictví-Integr.romské kom.,Ostatní činnost ve zdravotnictví-Podpora projektů integrace příslušníků romské komunity
359934,Ost.čin.zdrav.,Ostatní činnost ve zdravotnictví-Příprava kriz.sit.,Ostatní činnost ve zdravotnictví-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
36,"Bydl., komunál.služ.","Bydlení, komunální služby a územní rozvoj","Bydlení, komunální služby a územní rozvoj"
361,Rozvoj bydlení,Rozvoj bydlení a bytové hospodářství,Rozvoj bydlení a bytové hospodářství
3611,Prog.podpory IBV,Podpora individuální bytové výstavby,Podpora individuální bytové výstavby
361100,Prog.podpory IBV,Podpora individuální bytové výstavby,Podpora individuální bytové výstavby
361130,Prog.podpory IBV,Podpora individuální bytové výstavby-Zahr.rozvoj.spolup.,Podpora individuální bytové výstavby-Zahraniční rozvojová spolupráce
361131,Prog.podpory IBV,Podpora individuální bytové výstavby-Prevence soc.a krim,Podpora individuální bytové výstavby-Program sociální prevence a prevence kriminality
361132,Prog.podpory IBV,Podpora individuální bytové výstavby-Protidrog.politika,Podpora individuální bytové výstavby-Program protidrogové politiky
361133,Prog.podpory IBV,Podpora individuální bytové výstavby-Integr.romské kom.,Podpora individuální bytové výstavby-Podpora projektů integrace příslušníků romské komunity
361134,Prog.podpory IBV,Podpora individuální bytové výstavby-Příprava kriz.sit.,Podpora individuální bytové výstavby-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
3612,Bytové hosp.,Bytové hospodářství,Bytové hospodářství
361200,Bytové hosp.,Bytové hospodářství,Bytové hospodářství
361230,Bytové hosp.,Bytové hospodářství-Zahr.rozvoj.spolup.,Bytové hospodářství-Zahraniční rozvojová spolupráce
361231,Bytové hosp.,Bytové hospodářství-Prevence soc.a krim,Bytové hospodářství-Program sociální prevence a prevence kriminality
361232,Bytové hosp.,Bytové hospodářství-Protidrog.politika,Bytové hospodářství-Program protidrogové politiky
361233,Bytové hosp.,Bytové hospodářství-Integr.romské kom.,Bytové hospodářství-Podpora projektů integrace příslušníků romské komunity
361234,Bytové hosp.,Bytové hospodářství-Příprava kriz.sit.,Bytové hospodářství-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
3613,Nebytové hosp.,Nebytové hospodářství,Nebytové hospodářství
361300,Nebytové hosp.,Nebytové hospodářství,Nebytové hospodářství
361330,Nebytové hosp.,Nebytové hospodářství-Zahr.rozvoj.spolup.,Nebytové hospodářství-Zahraniční rozvojová spolupráce
361331,Nebytové hosp.,Nebytové hospodářství-Prevence soc.a krim,Nebytové hospodářství-Program sociální prevence a prevence kriminality
361332,Nebytové hosp.,Nebytové hospodářství-Protidrog.politika,Nebytové hospodářství-Program protidrogové politiky
361333,Nebytové hosp.,Nebytové hospodářství-Integr.romské kom.,Nebytové hospodářství-Podpora projektů integrace příslušníků romské komunity
361334,Nebytové hosp.,Nebytové hospodářství-Příprava kriz.sit.,Nebytové hospodářství-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
3614,Byt.služ zaměstn,Bytové služby pro vlastní zaměstnance,Bytové služby pro vlastní zaměstnance
361400,Byt.služ zaměstn,Bytové služby pro vlastní zaměstnance,Bytové služby pro vlastní zaměstnance
361430,Byt.služ zaměstn,Bytové služby pro vlastní zaměstnance-Zahr.rozvoj.spolup.,Bytové služby pro vlastní zaměstnance-Zahraniční rozvojová spolupráce
361431,Byt.služ zaměstn,Bytové služby pro vlastní zaměstnance-Prevence soc.a krim,Bytové služby pro vlastní zaměstnance-Program sociální prevence a prevence kriminality
361432,Byt.služ zaměstn,Bytové služby pro vlastní zaměstnance-Protidrog.politika,Bytové služby pro vlastní zaměstnance-Program protidrogové politiky
361433,Byt.služ zaměstn,Bytové služby pro vlastní zaměstnance-Integr.romské kom.,Bytové služby pro vlastní zaměstnance-Podpora projektů integrace příslušníků romské komunity
361434,Byt.služ zaměstn,Bytové služby pro vlastní zaměstnance-Příprava kriz.sit.,Bytové služby pro vlastní zaměstnance-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
3615,Podp.stav.spoř.,Podpora stavebního spoření a hypotečních úvěrů,Podpora stavebního spoření a hypotečních úvěrů
361500,Podp.stav.spoř.,Podpora stavebního spoření a hypotečních úvěrů,Podpora stavebního spoření a hypotečních úvěrů
361530,Podp.stav.spoř.,Podpora stav.spoření a hypotečních úvěrů-Zahr.rozvoj.spolup.,Podpora stavebního spoření a hypotečních úvěrů-Zahraniční rozvojová spolupráce
361531,Podp.stav.spoř.,Podpora stav.spoření a hypotečních úvěrů-Prevence soc.a krim,Podpora stavebního spoření a hypotečních úvěrů-Program sociální prevence a prevence kriminality
361532,Podp.stav.spoř.,Podpora stav.spoření a hypotečních úvěrů-Protidrog.politika,Podpora stavebního spoření a hypotečních úvěrů-Program protidrogové politiky
361533,Podp.stav.spoř.,Podpora stav.spoření a hypotečních úvěrů-Integr.romské kom.,Podpora stavebního spoření a hypotečních úvěrů-Podpora projektů integrace příslušníků romské komunity
361534,Podp.stav.spoř.,Podpora stav.spoření a hypotečních úvěrů-Příprava kriz.sit.,Podpora stavebního spoření a hypotečních úvěrů-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
3619,Ost.rozv.bydlení,Ostatní rozvoj bydlení a bytového hospodářství,Ostatní rozvoj bydlení a bytového hospodářství
361900,Ost.rozv.bydlení,Ostatní rozvoj bydlení a bytového hospodářství,Ostatní rozvoj bydlení a bytového hospodářství
361930,Ost.rozv.bydlení,Ost. rozvoj bydlení a byt. hospodářství-Zahr.rozvoj.spolup.,Ostatní rozvoj bydlení a bytového hospodářství-Zahraniční rozvojová spolupráce
361931,Ost.rozv.bydlení,Ost. rozvoj bydlení a byt. hospodářství-Prevence soc.a krim,Ostatní rozvoj bydlení a bytového hospodářství-Program sociální prevence a prevence kriminality
361932,Ost.rozv.bydlení,Ost. rozvoj bydlení a byt. hospodářství-Protidrog.politika,Ostatní rozvoj bydlení a bytového hospodářství-Program protidrogové politiky
361933,Ost.rozv.bydlení,Ost. rozvoj bydlení a byt. hospodářství-Integr.romské kom.,Ostatní rozvoj bydlení a bytového hospodářství-Podpora projektů integrace příslušníků romské komunity
361934,Ost.rozv.bydlení,Ost. rozvoj bydlení a byt. hospodářství-Příprava kriz.sit.,Ostatní rozvoj bydlení a bytového hospodářství-Zajištění přípravy na krizové situace podle zákona č. 240/2000 Sb.
363,Komunální služby,Komunální služby a územní rozvoj,Komunální služby a územní rozvoj
3631,Veř.osvětlení,Veřejné osvětlení,Veřejné osvětlení
363100,Veř.osvětlení,Veřejné osvětlení,Veřejné osvětlení
363130,Veř.osvětlení,Veřejné osvětlení-Zahr.rozvoj.spolup.,Veřejné osvětlení-Zahraniční rozvojová spolupráce
363131,Veř.osvětlení,Veřejné osvětlení-Prevence soc.a krim,Veřejné osvětlení-Program sociální prevence a prevence kriminality
363132,Veř.osvětlení,Veřejné osvětlení-Protidrog.politika,Veřejné osvětlení-Program protidrogové politiky
363133,Veř.osvětlení,Veřejné osvětlení-Integr.romské kom.,Veřejné osvětlení-Podpora projektů integrace příslušníků romské komunity
