id,id_level,id_1,id_2,id_3,id_4,name_short,name,name_long
2411,4,2,24,241,2411,SplPůj. od PS-FO,Splátky půjčených prostředků od podnikatelských subjektů-fyz,Splátky půjčených prostředků od podnikatelských subjektů-fyzických osob
2412,4,2,24,241,2412,SplPůj od PS-PrO,Splátky půjčených prostředků od podnikatelských subjektů-prá,Splátky půjčených prostředků od podnikatelských subjektů-právnických  osob
2413,4,2,24,241,2413,Splátky půj.pr.,Splátky půjčených prostředků od podnikatelských finančních s,Splátky půjčených prostředků od podnikatelských finančních subjektů-právnických osob
2414,4,2,24,241,2414,SplPůj od PS-ST,Splátky půjčených prostředků od podniků ve vlastnictví státu,Splátky půjčených prostředků od podniků ve vlastnictví státu
242,3,2,24,242,,SplPůj od OPS,Splátky půjčených prostředků od obecně prospěšných společnos,Splátky půjčených prostředků od obecně prospěšných společností a podobných subjektů
2420,4,2,24,242,2420,SplPůj od OPS,Splátky půjčených prostředků od obecně prospěšných společnos,Splátky půjčených prostředků od obecně prospěšných společností a podobných subjektů
243,3,2,24,243,,Splát.od ústředí,Splátky půjčených prostředků od veřejných rozpočtů ústřední,Splátky půjčených prostředků od veřejných rozpočtů ústřední úrovně
2431,4,2,24,243,2431,SplPůj od SR,Splátky půjčených prostředků od státního rozpočtu,Splátky půjčených prostředků od státního rozpočtu
2432,4,2,24,243,2432,SplPůj od SF,Splátky půjčených prostředků  od státních fondů,Splátky půjčených prostředků  od státních fondů
2433,4,2,24,243,2433,Spl.od zvl.fondů,Splátky půjčených prostředků od zvláštních fondů ústřední úr,Splátky půjčených prostředků od zvláštních fondů ústřední úrovně
2434,4,2,24,243,2434,SplPůj od FSaZP,Splátky půjčených prostředků  od fondů sociálního a zdravotn,Splátky půjčených prostředků  od fondů sociálního a zdravotního pojištění
2439,4,2,24,243,2439,Ostat. spl.půjč.,Ostatní splátky půjčených prostředků od veřejných rozpočtů,Ostatní splátky půjčených prostředků od veřejných rozpočtů
244,3,2,24,244,,Splátky od území,Splátky půjčených prostředků  od veřejných rozpočtů územní ú,Splátky půjčených prostředků  od veřejných rozpočtů územní úrovně
2441,4,2,24,244,2441,SplPůj od obcí,Splátky půjčených prostředků od obcí,Splátky půjčených prostředků od obcí
2442,4,2,24,244,2442,SplPůj od krajů,Splátky půjčených prostředků od krajů,Splátky půjčených prostředků od krajů
2443,4,2,24,244,2443,SplPůj od RR,Splátky půjčených prostředků od regionálních rad,Splátky půjčených prostředků od regionálních rad
2449,4,2,24,244,2449,Ost. spl.-území,Ostatní splátky půjčených prostředků od veřejných rozpočtů ú,Ostatní splátky půjčených prostředků od veřejných rozpočtů územní úrovně
245,3,2,24,245,,SplPůj zříz.org.,Splátky půjčených prostředků  od zřízených a podobných subje,Splátky půjčených prostředků  od zřízených a podobných subjektů
2451,4,2,24,245,2451,SplPůj od PO,Splátky půjčených prostředků od příspěvkových organizací,Splátky půjčených prostředků od příspěvkových organizací
2452,4,2,24,245,2452,Splátky půj. VŠ,Splátky půjčených prostředků od vysokých škol,Splátky půjčených prostředků od vysokých škol
2459,4,2,24,245,2459,Spl. ostatní,Splátky půjčených prostředků od ostatních zřízených a podobn,Splátky půjčených prostředků od ostatních zřízených a podobných subjektů
246,3,2,24,246,,SplPůj od obyv.,Splátky půjčených prostředků  od obyvatelstva,Splátky půjčených prostředků  od obyvatelstva
2460,4,2,24,246,2460,Spl. od obyvatel,Splátky půjčených prostředků od obyvatelstva,Splátky půjčených prostředků od obyvatelstva
247,3,2,24,247,,SplPůj ze zahr.,Splátky půjčených prostředků  ze zahraničí,Splátky půjčených prostředků  ze zahraničí
2470,4,2,24,247,2470,SplPůj ze zahr.,Splátky půjčených prostředků ze zahraničí,Splátky půjčených prostředků ze zahraničí
248,3,2,24,248,,Splátky za úhr.dluhů,Splátky za úhradu dluhů nebo dodávek,Splátky za úhradu dluhů nebo dodávek
2481,4,2,24,248,2481,Příjmy od dluž.,Příjmy od dlužníků za realizace záruk,Příjmy od dlužníků za realizace záruk
2482,4,2,24,248,2482,Splátky od dluž.,Splátky od dlužníků za zaplacení dodávek,Splátky od dlužníků za zaplacení dodávek
25,2,2,25,,,Příjmy sdílené s EÚ,Příjmy sdílené s nadnárodním orgánem,Příjmy sdílené s nadnárodním orgánem
251,3,2,25,251,,Příjmy sdílené s EÚ,Příjmy sdílené s Evropskou unií,Příjmy sdílené s Evropskou unií
2511,4,2,25,251,2511,Podíl na clech,Podíl na clech,Podíl na clech
2512,4,2,25,251,2512,Podíl dávek z cukru,Podíl na dávkách z cukru,Podíl na dávkách z cukru
2513,4,2,25,251,2513,Podíl na DPH z TS EU,Podíl na DPH z telekomunikačních služeb spravované pro EU,Podíl na DPH z telekomunikačních služeb spravované pro EU
2513,4,2,25,251,2513,Podíl na DPH EU,Podíl na DPH z telekom. a pod. služeb spravované pro EU,Podíl na DPH z telekomunikačních a podobných služeb spravované pro EU
3,1,3,,,,Kapitál.příjmy,Kapitálové příjmy,Kapitálové příjmy
31,2,3,31,,,"P-prod.DM, ost.",Příjmy z prodeje dlouhodobého majetku a ostatní kapitálové p,Příjmy z prodeje dlouhodobého majetku a ostatní kapitálové příjmy
311,3,3,31,311,,P z prod.DM,Příjmy z prodeje dlouhodobého majetku (kromě drobného),Příjmy z prodeje dlouhodobého majetku (kromě drobného)
3111,4,3,31,311,3111,P z prod.pozemků,Příjmy z prodeje pozemků,Příjmy z prodeje pozemků
3112,4,3,31,311,3112,P z prod.ost.nem,Příjmy z prodeje ostatních nemovitostí a jejich částí,Příjmy z prodeje ostatních nemovitostí a jejich částí
3112,4,3,31,311,3112,P z prod.ost.nemov.,Příjmy z prodeje ostatních nemovitých věcí a jejich částí,Příjmy z prodeje ostatních nemovitých věcí a jejich částí
3113,4,3,31,311,3113,P z prod.ost.HDM,Příjmy z prodeje ostatního hmotného dlouhodobého majetku,Příjmy z prodeje ostatního hmotného dlouhodobého majetku
3114,4,3,31,311,3114,P z prod. NDM,Příjmy z prodeje nehmotného dlouhodobého majetku,Příjmy z prodeje nehmotného dlouhodobého majetku
3119,4,3,31,311,3119,OstatníP -DM,Ostatní příjmy z prodeje dlouhodobého majetku,Ostatní příjmy z prodeje dlouhodobého majetku
312,3,3,31,312,,Ost.kap. příjmy,Ostatní kapitálové příjmy,Ostatní kapitálové příjmy
3121,4,3,31,312,3121,Přij.dary na DM,Přijaté dary na pořízení dlouhodobého majetku,Přijaté dary na pořízení dlouhodobého majetku
3122,4,3,31,312,3122,PřijPřísp.na DM,Přijaté příspěvky na pořízení dlouhodobého majetku,Přijaté příspěvky na pořízení dlouhodobého majetku
3129,4,3,31,312,3129,Ost.inv. příjmy,Ostatní investiční příjmy jinde nezařazené,Ostatní investiční příjmy jinde nezařazené
32,2,3,32,,,P z prodeje dl.fin.m,Příjmy z prodeje dlouhodobého finančního majetku,Příjmy z prodeje dlouhodobého finančního majetku
320,3,3,32,320,,P z prodeje dl.fin.m,Příjmy z prodeje dlouhodobého finančního majetku,Příjmy z prodeje dlouhodobého finančního majetku
3201,4,3,32,320,3201,P z prod. akcií,Příjmy z prodeje akcií,Příjmy z prodeje akcií
3202,4,3,32,320,3202,P z prod. MP,Příjmy z prodeje majetkových podílů,Příjmy z prodeje majetkových podílů
3203,4,3,32,320,3203,P z prodeje dluhopis,Příjmy z prodeje dluhopisů,Příjmy z prodeje dluhopisů
3209,4,3,32,320,3209,Ost.P z dl.fin.maj.,Ostatní příjmy z prodeje dlouhodobého finančního majetku,Ostatní příjmy z prodeje dlouhodobého finančního majetku
4,1,4,,,,Přijaté transfer,Přijaté transfery,Přijaté transfery
41,2,4,41,,,NeinvT přijaté,Neinvestiční přijaté transfery,Neinvestiční přijaté transfery
411,3,4,41,411,,NeinvT od ústř.R,Neinvestiční přijaté transfery od veřejných rozpočtů ústředn,Neinvestiční přijaté transfery od veřejných rozpočtů ústřední úrovně
4111,4,4,41,411,4111,NeinvT z VPS,Neinvestiční přijaté transfery z všeobecné pokladní správy s,Neinvestiční přijaté transfery z všeobecné pokladní správy státního rozpočtu
4112,4,4,41,411,4112,NeinvT ze SR SDV,Neinvestiční přijaté transfery ze státního rozpočtu v rámci,Neinvestiční přijaté transfery ze státního rozpočtu v rámci souhrnného dotačního vztahu
4113,4,4,41,411,4113,NeinvT ze SF,Neinvestiční přijaté transfery ze státních fondů,Neinvestiční přijaté transfery ze státních fondů
4114,4,4,41,411,4114,NeinvT z zvl.ú.F,Neinvestiční přijaté transfery ze zvláštních fondů ústřední,Neinvestiční přijaté transfery ze zvláštních fondů ústřední úrovně
4115,4,4,41,411,4115,NeinvT od FSaZP,Neinvestiční přijaté transfery od fondů sociálního a zdravot,Neinvestiční přijaté transfery od fondů sociálního a zdravotního pojištění
4116,4,4,41,411,4116,NeinvT ze SR,Ostatní neinvestiční přijaté transfery ze státního rozpočtu,Ostatní neinvestiční přijaté transfery ze státního rozpočtu
4118,4,4,41,411,4118,NeinvPřev z NF,Neinvestiční převody z Národního fondu,Neinvestiční převody z Národního fondu
4119,4,4,41,411,4119,Ost.NeinvT ústř.,Ostatní neinvestiční přijaté transfery od rozpočtů ústřední,Ostatní neinvestiční přijaté transfery od rozpočtů ústřední úrovně
412,3,4,41,412,,NeinvT od územ.R,Neinvestiční přijaté transfery od veřejných rozpočtů územní,Neinvestiční přijaté transfery od veřejných rozpočtů územní úrovně
4121,4,4,41,412,4121,NeinvT od obcí,Neinvestiční přijaté transfery od obcí,Neinvestiční přijaté transfery od obcí
4122,4,4,41,412,4122,NeinvT od krajů,Neinvestiční přijaté transfery od krajů,Neinvestiční přijaté transfery od krajů
4123,4,4,41,412,4123,NeinvT od RR,Neinvestiční přijaté transfery od regionálních rad,Neinvestiční přijaté transfery od regionálních rad
4129,4,4,41,412,4129,NeinvT od územ.R,Ostatní neinvestiční přijaté transfery od rozpočtů územní úr,Ostatní neinvestiční přijaté transfery od rozpočtů územní úrovně
413,3,4,41,413,,Přev. z vl.fondů,Převody z vlastních fondů,Převody z vlastních fondů
413,3,4,41,413,,Př.fondy (bez subj),Převody z vl.fondů a ve vztahu k útvarům bez plné práv.subj.,Převody z vlastních fondů a ve vztahu k útvarům bez plné právní subjektivity
413,3,4,41,413,,Nivpř.fondy+bez subj,Neinv. převody z vl. fondů a k útvarům bez plné právní subj.,Neinvestiční převody z vlastních fondů a ve vztahu k útvarům bez plné právní subjektivity
4131,4,4,41,413,4131,Přev. z fondů HČ,Převody z vlastních fondů hospodářské (podnikatelské) činnos,Převody z vlastních fondů hospodářské (podnikatelské) činnosti
4132,4,4,41,413,4132,Přev.z o.vlast.F,Převody z ostatních vlastních fondů,Převody z ostatních vlastních fondů
4133,4,4,41,413,4133,Přev.z RF ne OSS,Převody z vlastních rezervních fondů (jiných než organizační,Převody z vlastních rezervních fondů (jiných než organizačních složek státu)
4134,4,4,41,413,4134,Přev.z rozp.účtů,Převody z rozpočtových účtů,Převody z rozpočtových účtů
4135,4,4,41,413,4135,Převod z RF OSS,Převody z rezervních fondů organizačních složek státu,Převody z rezervních fondů organizačních složek státu
4136,4,4,41,413,4136,Převod z j.F OSS,Převody z jiných fondů organizačních složek státu,Převody z jiných fondů organizačních složek státu
4137,4,4,41,413,4137,Přev.statut.m.příjmy,Převody mezi statut.městy (Prahou) a obvody/částmi-příjmy,Převody mezi statutárními městy (hl.m. Prahou) a jejich městskými obvody nebo částmi - příjmy
4137,4,4,41,413,4137,Nivpř.statut.m.příj.,Neinv.převody-statutární města (Praha) a obvody/části-příjmy,Neinvestiční převody mezi statutárními městy (hl. m. Prahou) a jejich městskými obvody nebo částmi - příjmy
4138,4,4,41,413,4138,Přev. z vl. pokladny,Převody z vlastní pokladny,Převody z vlastní pokladny
4139,4,4,41,413,4139,Ost.Přev z vl.F,Ostatní převody z vlastních fondů,Ostatní převody z vlastních fondů
414,3,4,41,414,,Přev.z vl.F přes rok,Převody z vlastních fondů přes rok,Převody z vlastních fondů přes rok
4140,4,4,41,414,4140,Přev.z vl.F přes rok,Převody z vlastních fondů přes rok,Převody z vlastních fondů přes rok
415,3,4,41,415,,NeinvT ze zahr.,Neinvestiční přijaté transfery ze zahraničí,Neinvestiční přijaté transfery ze zahraničí
4151,4,4,41,415,4151,NeinvT od ciz.st,Neinvestiční přijaté transfery od cizích států,Neinvestiční přijaté transfery od cizích států
4152,4,4,41,415,4152,NeinvT od mez.in,Neinvestiční přijaté transfery od mezinárodních institucí,Neinvestiční přijaté transfery od mezinárodních institucí
4152,4,4,41,415,4152,Neinv.př.transf.,Neinv. př. transf. od mez. inst. a někt. ciz.org. a práv.os.,Neinvestiční přijaté transfery od mezinárodních institucí a některých cizích orgánů a právnických osob
4153,4,4,41,415,4153,NeinvT od EU,Neinvestiční transfery přijaté od Evropské unie,Neinvestiční transfery přijaté od Evropské unie
4155,4,4,41,415,4155,Neinv.transfery z FM,Neinvestiční transfery z finančních mechanismů,Neinvestiční transfery z finančních mechanismů
4156,4,4,41,415,4156,Neinv.transfery NATO,Neinvestiční transfery od NATO,Neinvestiční transfery od NATO
4159,4,4,41,415,4159,NeinvT ze zahr.,Ostatní neinvestiční přijaté transfery ze zahraničí,Ostatní neinvestiční přijaté transfery ze zahraničí
416,3,4,41,416,,NeinvT ze SFA,Neinvestiční přijaté transfery ze státních finančních aktiv,Neinvestiční přijaté transfery ze státních finančních aktiv
4160,4,4,41,416,4160,NeinvT ze SFA,Neinvestiční přijaté transfery ze státních finančních aktiv,Neinvestiční přijaté transfery ze státních finančních aktiv
42,2,4,42,,,InvT přijaté,Investiční přijaté transfery,Investiční přijaté transfery
421,3,4,42,421,,InvT od ústř.R,Investiční přijaté transfery od veřejných rozpočtů ústřední,Investiční přijaté transfery od veřejných rozpočtů ústřední úrovně
4211,4,4,42,421,4211,InvT z VPS,Investiční přijaté transfery z všeobecné pokladní správy stá,Investiční přijaté transfery z všeobecné pokladní správy státního rozpočtu
4212,4,4,42,421,4212,InvT ze SR SDV,Investiční přijaté transfery ze státního rozpočtu v rámci so,Investiční přijaté transfery ze státního rozpočtu v rámci souhrnného dotačního vztahu
4213,4,4,42,421,4213,InvT ze SF,Investiční přijaté transfery ze státních fondů,Investiční přijaté transfery ze státních fondů
4214,4,4,42,421,4214,InvT z zvl.Fústř,Investiční přijaté transfery ze zvláštních fondů ústřední úr,Investiční přijaté transfery ze zvláštních fondů ústřední úrovně
4216,4,4,42,421,4216,InvT ze SR,Ostatní investiční přijaté transfery ze státního rozpočtu,Ostatní investiční přijaté transfery ze státního rozpočtu
4218,4,4,42,421,4218,InvPřevod z NF,Investiční převody z Národního fondu,Investiční převody z Národního fondu
4219,4,4,42,421,4219,Ost.InvT z ústřR,Ostatní investiční přijaté transfery od veřejných rozpočtů ú,Ostatní investiční přijaté transfery od veřejných rozpočtů ústřední úrovně
422,3,4,42,422,,InvT od územ.R,Investiční přijaté transfery od veřejných rozpočtů územní úr,Investiční přijaté transfery od veřejných rozpočtů územní úrovně
4221,4,4,42,422,4221,InvT od obcí,Investiční přijaté transfery od obcí,Investiční přijaté transfery od obcí
4222,4,4,42,422,4222,InvT od krajů,Investiční přijaté transfery od krajů,Investiční přijaté transfery od krajů
4223,4,4,42,422,4223,InvT od RR,Investiční přijaté transfery od regionálních rad,Investiční přijaté transfery od regionálních rad
4229,4,4,42,422,4229,Ost.InvT z územR,Ostatní investiční přijaté transfery od rozpočtů územní úrov,Ostatní investiční přijaté transfery od rozpočtů územní úrovně
423,3,4,42,423,,InvT z zahraničí,Investiční přijaté transfery ze zahraničí,Investiční přijaté transfery ze zahraničí
4231,4,4,42,423,4231,InvT od ciz.stát,Investiční přijaté transfery od cizích států,Investiční přijaté transfery od cizích států
4232,4,4,42,423,4232,InvT od mez.inst,Investiční přijaté transfery od mezinárodních institucí,Investiční přijaté transfery od mezinárodních institucí
4233,4,4,42,423,4233,InvT od EU,Investiční transfery přijaté od Evropské unie,Investiční transfery přijaté od Evropské unie
4234,4,4,42,423,4234,Inv.transfery z FM,Investiční transfery z finančních mechanismů,Investiční transfery z finančních mechanismů
4235,4,4,42,423,4235,Inv.transfery NATO,Investiční transfery od NATO,Investiční transfery od NATO
424,3,4,42,424,,InvT ze SFA,Investiční přijaté transfery ze státních finančních aktiv,Investiční přijaté transfery ze státních finančních aktiv
4240,4,4,42,424,4240,InvT ze SFA,Investiční přijaté transfery ze státních finančních aktiv,Investiční přijaté transfery ze státních finančních aktiv
425,3,4,42,425,,Invpř.fondy+bez subj,Inv. převody z vl. fondů a k útvarům bez plné právní subj.,Investiční převody z vlastních fondů a ve vztahu k útvarům bez plné právní subjektivity
4251,4,4,42,425,4251,Invpř.statut.m.příj.,Inv.převody-statutární města (Praha) a obvody/části - příjmy,Investiční převody mezi statutárními městy (hl. m. Prahou) a jejich městskými obvody nebo částmi - příjmy
5,1,5,,,,Běžné výdaje,Běžné výdaje,Běžné výdaje
50,2,5,50,,,V na platy a poj,"Výdaje na platy, ostatní platby za provedenou práci a pojist","Výdaje na platy, ostatní platby za provedenou práci a pojistné"
50,2,5,50,,,Platy a souvis.výd.,Platy a podobné a související výdaje,Platy a podobné a související výdaje
501,3,5,50,501,,Platy,Platy,Platy
5011,4,5,50,501,5011,Platy zamc v PP,Platy zaměstnanců v pracovním poměru,Platy zaměstnanců v pracovním poměru
5011,4,5,50,501,5011,Platy zam.PP vyj. SM,Platy zam. v prac. poměru vyjma zam. na služeb. místech,Platy zaměstnanců v pracovním poměru vyjma zaměstnanců na služebních místech
5012,4,5,50,501,5012,Platy zamc. SP,Platy zaměstnanců ozbrojených sborů a složek ve služebním po,Platy zaměstnanců ozbrojených sborů a složek ve služebním poměru
5012,4,5,50,501,5012,Platy zam.bez.ozb.SP,Platy zaměstnanců bezp. sborů a ozbrojených sil ve SP,Platy zaměstnanců bezpečnostních sborů a ozbrojených sil ve služebním poměru
5013,4,5,50,501,5013,Platy-st.správa,Platy státních zaměstnanců ve správních úřadech,Platy státních zaměstnanců ve správních úřadech
5013,4,5,50,501,5013,Platy zam.SM zák.oSS,Platy zam. na služebních místech podle zák. o státní službě,Platy zaměstnanců na služebních místech podle zákona o státní službě
5014,4,5,50,501,5014,Platy zamc odv.,Platy zaměstnanců v pracovním poměru odvozované od platů úst,Platy zaměstnanců v pracovním poměru odvozované od platů ústavních činitelů
5019,4,5,50,501,5019,Ostatní platy,Ostatní platy,Ostatní platy
502,3,5,50,502,,Ost.platby-prác,Ostatní platby za provedenou práci,Ostatní platby za provedenou práci
5021,4,5,50,502,5021,OOV,Ostatní osobní výdaje,Ostatní osobní výdaje
5022,4,5,50,502,5022,Platy představit,Platy představitelů státní moci a některých orgánů,Platy představitelů státní moci a některých orgánů
5023,4,5,50,502,5023,"Odm.čl.zastup.ob,kr.",Odměny členů zastupitelstev obcí a krajů,Odměny členů zastupitelstev obcí a krajů
5024,4,5,50,502,5024,Odstupné,Odstupné,Odstupné
5025,4,5,50,502,5025,Odbytné,Odbytné,Odbytné
5026,4,5,50,502,5026,Odchodné,Odchodné,Odchodné
5027,4,5,50,502,5027,NáležOs vojen.cv,Náležitosti osob vykon. voj. cvičení a další voj. službu,Náležitosti osob vykonávajících vojenská cvičení a další vojenskou službu
5027,4,5,50,502,5027,Nálež voj. v záloze,Peněžní náležitosti vojáků v záloze ve službě,Peněžní náležitosti vojáků v záloze ve službě
5028,4,5,50,502,5028,Káz.odměny-pen.dary,Kázeňské odměny poskytnuté formou peněžitých darů,Kázeňské odměny poskytnuté formou peněžitých darů
5029,4,5,50,502,5029,Ost.platby-práce,Ostatní platby za provedenou práci jinde nezařazené,Ostatní platby za provedenou práci jinde nezařazené
503,3,5,50,503,,Povin.poj.zamv,Povinné pojistné placené zaměstnavatelem,Povinné pojistné placené zaměstnavatelem
5031,4,5,50,503,5031,Povinné poj.soc.,Povinné pojistné na sociální zabezpečení a příspěvek na stát,Povinné pojistné na sociální zabezpečení a příspěvek na státní politiku zaměstnanosti
5032,4,5,50,503,5032,Poj. na VZP,Povinné pojistné na veřejné zdravotní pojištění,Povinné pojistné na veřejné zdravotní pojištění
